Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
51338.966570218100,6.292794099580650,6.804736199229780,3.4,28731.74976527150,781524.1763789410,"5565 Hughes Tunnel
Martinview, AZ 36561-6760"
74435.94993762060,3.533102865449300,6.144249342582550,3.0,51546.47134318620,1329521.1389832800,"038 Hannah Knoll
New Kyle, CT 40894"
61687.394423280600,5.507913479943550,6.995603465984610,3.34,45279.16396585080,1210826.7732818100,"908 Davis Mount
Harrisonburgh, RI 63275"
69284.90956557160,5.486130126349420,6.980574623670180,3.13,37680.555911090000,1259163.0652436600,"410 Daniel Orchard Apt. 391
Murraychester, MH 13629-1447"
66189.96557606250,8.300241409129000,7.765121473009110,6.45,24912.227072010700,1497377.180867300,"0641 Haney Wells
Smithtown, MD 10999-1822"
58846.487447757000,7.973923041545510,5.52075051195963,3.34,37979.30935584840,1159699.9657200300,"USNV Thomas
FPO AE 18133"
81823.33890562520,5.3036657431252800,8.659959659599380,3.18,31555.74311312980,1556256.437468460,"3555 Rodriguez Mountains
Markstad, RI 39801"
63353.803540609400,4.89494368454019,7.307411975676350,4.39,37717.60297119860,932616.0682040260,"38001 Nicole Mill
Taylorville, AZ 62203"
88531.09621742240,6.300154238663830,7.9950866280160300,6.27,34410.19144197820,1842065.9527530900,"8155 Young Road
Hopkinsbury, MA 30967-3412"
71901.33352668010,6.7216043204858700,6.0755805890551300,4.3,36966.474661378800,1414294.8979753700,"7911 Marcus Centers Suite 171
New Aaron, MD 01881-8147"
72646.5059918145,4.9610080076770600,7.8423063804404100,4.26,35628.825385969700,1285019.1365090100,"459 Hall Street Suite 619
Pamelaberg, SD 16934"
75691.90024215410,4.6396583290286200,6.469125114564610,2.48,24436.95310866660,867044.9596419200,"464 Allen Locks Suite 511
Jamesborough, MT 58821-7233"
67830.62875165660,6.498984898019610,8.117273777033960,4.41,10841.333068103600,1077059.155960400,"PSC 1508, Box 8246
APO AA 48060-7382"
70933.39880461910,5.335397147927790,6.005656489951430,3.16,40092.336158490500,1088634.9620871300,"167 Anderson Hill
New Charleshaven, MA 94790"
45750.49358310810,4.814478444062190,6.349176252010880,3.1,39692.7631642031,494609.03343102700,"0870 Ramos Squares
Brettburgh, KS 51322"
57060.096270315700,4.513982100473760,7.1895256282962600,3.02,36853.69457526070,767214.7961467200,"PSC 3365, Box 1233
APO AA 67223"
75144.86605495930,7.516445642842610,9.1000830632841,6.32,21261.14921824240,1658571.8640212900,"781 Collins Trail
Richardsonshire, SC 87763-3376"
71363.21381371010,7.286030920635090,5.960565275355320,4.43,27965.203489326100,1308508.1189828400,"294 Daniel Mission
East Dana, NM 10193-2681"
70169.71055196790,6.227944968247400,7.651813064946890,3.36,35197.384960592500,1217021.518740750,"9874 Jesus Pike
East Anthony, MT 02062-5778"
56576.5529275264,5.852522501422540,6.229458539830890,4.37,38519.04251451560,940229.2343302770,"12080 Haynes Courts
Lake Natalie, RI 97989"
57072.75343186330,5.644446610534510,7.73807335849333,5.42,39651.749952969500,1208458.2463001500,"54331 Jennifer Groves Suite 994
New Heatherport, VA 80924"
78679.41866573190,6.4496234808192900,8.726352814980180,3.23,57409.90796087290,2082236.2437971800,"51839 Pham River Apt. 473
West Carrieside, KY 01300-6139"
70091.56059072290,5.966762686813950,5.283166552018480,4.34,37410.38943583390,1081497.277414750,"7636 Rodriguez Extensions
Smithside, ND 83905"
48956.96478131750,6.754285791388390,6.178423367361410,4.43,28742.0121601238,813726.113831596,"01783 Young Forge Suite 528
Robersonland, SC 61342"
52707.071778473200,5.927086579523590,6.853868332101720,3.44,37736.76990478450,1016301.4433502600,"1339 Sally Court Suite 166
Ritaview, ND 26668-5437"
69288.09876931470,6.515149857824730,7.750122956084370,5.39,52969.63339686830,1782803.8692421200,"44522 Barnes Crossing
Brandibury, NJ 50981-7991"
63918.05158062340,5.0991576679141900,7.662941511931010,4.26,48669.649743634700,1095035.1060450400,"637 Jodi Flat
Lake Jose, NV 35151-3084"
77701.05405237170,7.804094264890420,9.287086197761090,6.39,49495.06496326380,2187326.442764150,"1930 Walker Ways Suite 288
Lake Dianamouth, MO 53367"
84243.49833484550,6.2109003396474200,5.779484515653560,2.19,30239.930756480200,1366668.1852883500,"0069 Kaitlyn Turnpike
Danielborough, IA 80518"
76901.90460986480,6.050385263612760,7.565420673866860,5.46,50668.141364483900,1727592.6372201000,"Unit 3973 Box 2809
DPO AE 61808-1106"
69529.72623217330,4.209418333481340,7.478086207914820,5.08,23886.5604533024,815190.6525811660,"440 Lynch Shores
Port Brianbury, TX 19196"
67908.17053428610,6.232585150667610,7.813056781098810,3.13,32949.54995700320,1383508.0616151200,"52363 Hopkins Lock Suite 586
North Ryan, MO 26455"
62557.4404359607,5.739552511557530,7.013863953271230,3.47,33986.479308322000,1122563.8194987700,"44646 Kevin Shore
New Tiffany, VI 94479-9812"
69672.31100195440,5.28317183946442,7.575973594695380,6.37,31800.30225309370,1059113.7212754700,"27624 Rivera Square
Staceyshire, WY 71589"
66785.24639089010,6.026513361805030,7.608919659873920,4.37,33871.83312904690,1480441.533604720,"Unit 7003 Box 3447
DPO AA 60987"
71158.05819010710,5.051671217777210,6.364705293495720,3.45,30221.327366037900,1016871.4149142200,"7341 Mack Islands Suite 642
Michaelberg, CA 43226-3361"
69361.55772196430,5.1121689133698100,5.762404547964310,3.37,30184.88000740650,682632.8048559020,"86450 Williams Grove Apt. 735
Cartershire, AR 41875-9790"
64494.638908297400,6.062808647757400,6.2217372378657400,4.49,17476.831955602500,685775.5980289890,"9623 Cobb Parkway
South Carolineton, WY 40652-4128"
60798.20309973990,5.014684841317040,7.141282277126670,3.4,43682.09423062950,939139.0293389640,"46216 Davila Glen
Lake Brian, AR 60635"
81054.5095216008,7.609818795846900,5.536174783804820,3.24,45684.341532026800,1730103.133132330,"59042 Russell Extensions Apt. 675
New John, WA 59707-0307"
69113.25391079240,5.947990165224780,5.4559298704311100,4.46,48474.50694737670,1296432.7846447600,"845 Hart Islands
West Jennifer, FL 43694"
79458.59516181240,6.461092939395850,6.880101498303970,3.36,46292.38463767910,1825071.452252540,"611 Mark Union Apt. 823
North Richardtown, GU 99197"
66866.4966013808,6.471431653260500,7.327363169604820,5.09,32428.477495201700,1126085.1389748800,"8440 Clarke Orchard Suite 570
Williamberg, DC 27131"
61117.30431024710,4.812381467126020,6.864529713524050,4.36,32508.463873897100,729989.3499281750,"54268 Teresa Place
Kathleenport, NY 53177"
73056.52611414070,5.571478046083820,6.086302486253920,4.21,45565.900564293100,1183272.5108070900,"4033 Jones Motorway
East Jessica, CT 23593"
76911.51552300990,6.430938403822800,5.9392191789804500,3.35,27891.000734328200,1128842.2090283500,"44835 Wilson Camp
Reginaville, RI 60010"
65014.70733924220,5.384035499874670,6.539010241313790,4.21,23416.65945434980,1009831.1347769800,"473 Jose Ridge Apt. 177
Port Shelly, FL 31743-1419"
76717.0973649983,5.577625303481150,7.197195138485530,3.11,22276.373066764000,1005392.4185892500,"850 Robin Village
Zacharyton, AR 64853"
63330.5065235095,5.723889030922530,7.968244375371240,4.15,20383.574335246200,983534.15000672,"3045 Turner Squares Suite 595
South Brittanyton, NM 60501"
57996.66740562810,6.459257932037220,8.610216671340180,4.13,45786.86126378750,1626893.5472241800,"64293 Flynn Corner
Robertchester, WI 05647-7344"
74264.41747851040,5.556855477243600,7.143696232313100,3.31,47367.07225959610,1379671.0747829900,"Unit 6716 Box 5915
DPO AP 61238-5870"
60243.733290672800,6.681648951109580,8.231669131441110,3.16,33350.12127057020,1299327.4331092600,"014 Matthew Ville
Port Steven, CO 11869"
77978.59003653270,5.009825501610250,6.688390329178050,4.44,39730.6830928068,1162191.7910290800,"6651 Flynn Row Apt. 276
North Amandashire, MD 07547-9261"
73458.7265899704,6.462708246438110,4.958376817367280,2.4,31514.42432358720,1056562.595142800,"35136 Thompson Neck Suite 847
West Scott, WA 80138"
73907.47904699330,5.478497391760720,7.509484720353520,6.36,37171.01135640210,1295099.436777130,"719 Ross Villages Suite 993
Lake Emily, DE 72236"
51628.014558510200,5.105885881803070,8.696937060270370,4.22,32713.099497892400,817938.7774108640,"882 Jason River Apt. 723
Rachelland, NM 71178-3730"
96397.58268419060,4.451224161754600,6.20011812284399,2.4,22681.92947603100,1053966.4254339300,"2499 Dalton Keys
Nicholasland, LA 68235"
68144.43600405930,7.201161031056300,7.311744189517400,5.33,33488.90641782920,1427890.046491720,"6566 Roberts Crossroad
Ashleybury, AL 24951"
58547.886964517600,6.8653134332423700,7.356240217909730,6.05,40083.801568087200,1226440.2471062400,"978 Mcneil Fords Apt. 305
South Krystal, LA 46621"
78054.1455162177,6.929277262060360,5.421475759112370,2.45,16143.664966316500,975921.8633596770,"4243 Johnson Parks Suite 665
Dianachester, UT 89393"
77453.47978788020,5.909817863194560,7.640185777484250,3.02,53100.278673885500,1664147.6390704400,"270 Burgess Dam
Richardport, AZ 82697"
75728.69859379630,7.10398753436101,4.384628712930370,2.36,46231.02644793160,1517922.2715771300,"932 John Branch Apt. 921
East Randy, WI 63721-3793"
61081.35085535290,5.737394207879620,7.807634187142440,3.15,25627.546279956800,1132662.2153922700,"901 Ross Square
West Michelle, MI 35648-6068"
72120.35346836510,4.99393800015454,7.7885797266888900,5.04,49375.925286961400,1447671.6746821600,"56510 Lane Wells Suite 051
South Marilyn, IA 97229"
76452.80737882030,6.234492402285930,7.160787975976260,3.5,24441.96637398760,1220591.006042050,"07415 Megan Overpass
Tiffanymouth, ID 91241-4135"
53056.92104121830,5.180243570359320,9.53623861597498,6.49,35762.87061538870,1186662.5142254900,"714 Steven Knolls
North Mitchellmouth, CT 83889"
63081.10210438380,5.671466483710290,7.542075812611220,5.35,41562.41094035470,1244789.0220019900,"61395 Shawn Well Suite 206
Jamesfurt, PA 22194-5703"
66915.88588132920,4.524854294746910,7.189348110454710,4.48,26897.134760058700,966576.0201883160,"7824 Craig Pike Suite 850
Williamside, MT 21607-0743"
70224.58213433400,6.034564070929950,7.573887966123300,6.45,43719.479564601300,1707494.9217939800,"78277 Christopher Highway Apt. 842
Port Alexandratown, HI 78539"
56610.64256304140,4.846832492650200,7.558137483392520,3.29,25494.740297632900,729641.7408744310,"85052 Trujillo Stream Suite 727
North Brandifort, HI 73318"
73679.16563902800,7.5154870930902200,5.909451927712680,2.27,19414.337150181800,1235144.0963772600,"998 Cole Avenue Suite 360
New John, DC 33344"
57115.48368002400,8.428712338384790,6.322571379095760,3.06,31202.099730857000,1278618.6203141400,"768 Fowler Forest
East Samanthaborough, IA 50197"
63270.35174831810,4.438052618452440,6.617986873886170,2.5,48531.794911984800,1084011.704468990,"7133 Adams Club Suite 776
Hillside, NY 17290"
68728.22706472700,6.4805322745841300,8.154691722588820,5.01,46415.35872776380,1786085.7505430000,"99680 Debbie Plains
Emilymouth, WY 20045"
57630.373641138500,5.91355748949476,6.53880246660608,3.26,38748.50420217010,1096938.4279098400,"13196 Robert Pass Suite 895
Riveraside, NM 17895-8133"
80949.35557669470,5.512044490274490,7.155368339744810,4.21,40034.4195487039,1606602.6835279500,"96687 Hudson Passage Suite 901
South Michael, IN 55891-6630"
60587.02531906980,6.70141837759888,7.46039606848794,3.19,35683.67249901340,1346969.1027573700,"Unit 1382 Box 1604
DPO AE 73827-5530"
42258.774541048500,5.744994493740620,7.552481938649460,6.29,49215.66342214970,852703.2636757500,"643 Caleb Trail Suite 780
Dennisville, VI 23956"
78757.68198237000,7.0061573654499000,5.943870379019690,4.18,20453.295188497700,1084763.029661110,"19662 Riley Drives Suite 437
North Cherylfurt, RI 19968"
47594.448239630300,6.682023790211000,8.596774899657030,4.17,41311.06761710270,1133814.077962920,"208 Darrell Circles Suite 375
Smithfort, DC 77522"
54465.747365534400,5.7541716333103700,6.3758734633566100,3.18,7234.963520742310,395523.24608350000,"602 Ferguson Throughway Suite 431
New Nathanfurt, IA 99792"
52399.747787847000,5.177088719800650,8.696622255051170,5.04,18116.6181838392,827268.2274099340,"63242 Brian Gateway Apt. 478
Peterburgh, NV 89177-9249"
68944.99771206900,7.311620652047330,9.229063553307760,6.38,56617.143284016600,2119176.261933280,"333 Kimberly Isle
Williamchester, VI 87689"
73345.67318703360,5.3083154381422400,7.879734300164910,6.44,46245.415566924700,1629573.8859278500,"8048 Fischer Forges Apt. 435
Aprilmouth, AS 78286"
73789.39612865420,4.357430325954110,7.762162584836200,6.39,40939.767065489200,1082370.171189620,"037 Mathew Island Apt. 180
North Joseph, IN 66503"
66047.05353450680,3.862416922750880,7.955934584609280,5.05,26534.69790187440,642809.9667434750,"88329 Ricky Neck Suite 704
Rossmouth, WV 30618-3312"
75908.67049713700,4.001515765638850,7.051107730279540,5.17,35040.331199351700,1036277.0624633000,"3662 Ramirez Ways Suite 019
Phillipschester, NE 86219"
84657.62364312700,8.125141793920850,7.456779004185510,5.17,37068.48675729170,1921028.5698855300,"2462 Johnson Spring Suite 237
Douglasberg, ID 61833"
68074.42796667320,4.8408947861833100,7.07443433729228,4.41,32060.70900654550,1076032.5535246100,"7885 Adkins Streets
South Laurashire, OK 15160"
49869.47974291800,6.666915348623400,7.960443989176230,4.48,36325.678767993900,892039.4034522660,"71427 Kyle Haven
East Markstad, AZ 22840-8290"
60300.665300739400,5.927821455667610,6.637464725167820,4.41,34195.5750568663,992566.6232646880,"PSC 7131, Box 7660
APO AE 82605-4983"
75245.46543563100,8.167820350087940,7.420099548237410,3.42,37410.66992826230,1562887.224519960,"879 Martha Route Suite 031
New Nichole, VI 60708"
76076.10629772340,5.771704391327690,7.831932214622190,3.3,45327.575512996400,1567859.0727812100,"834 Steele Burg Suite 125
East Sabrinaville, NV 25779"
81464.86494092430,5.5626791780502,7.717421882867830,6.28,45712.251937748700,1593331.7087101600,"828 George Brook Suite 065
West Andrewbury, NV 97651-6778"
57094.78148719440,6.893043577514870,7.118791272273470,5.19,30878.999272084700,1079408.5949822300,"6837 Kristen Freeway Apt. 429
Benjaminton, FL 22486-2883"
74692.89513997050,7.624968633231710,7.8409058436965200,3.23,58221.976986520400,2001910.21599521,"PSC 0536, Box 5489
APO AP 04263"
75916.30399828350,5.462520446274220,7.298367387970950,4.14,52072.35676147020,1686562.1685733900,"7315 Hill Circles
Johnport, AR 41258"
47129.09814997940,6.022050134443490,7.035695848432210,4.21,34721.16280787360,779962.1010215050,"877 Turner Roads Apt. 106
Snyderborough, FM 50487-7898"
62317.0873532178,4.333489183783380,5.575276373376440,4.18,36075.805794227600,685355.4168064340,"051 Stevens Isle Apt. 792
South Cliffordhaven, MA 47702-9976"
57576.05395155790,4.242603157759540,6.514580264801040,3.4,28653.59470726760,634218.4408284400,"3212 Suzanne Lodge
Rowefurt, MO 87744"
77481.70834725850,5.688242983254820,6.463808180262490,2.24,30735.595540933300,1153680.146028000,"USNV Morgan
FPO AA 58054-9530"
75408.35862094230,5.0356594595475200,7.70018956189636,4.02,33003.25984698850,1235226.477832710,"828 Jennifer Highway
West Laurashire, CT 94685-4621"
73739.84754455030,4.689008911958950,8.244523475860370,4.16,38988.12797493300,1423125.5412697700,"66116 Raymond Burgs Apt. 753
West Deannafort, NE 18036"
69327.7024593916,7.533655940982850,6.904156350909820,4.34,31948.93659364620,1550181.074521720,"9443 Castro Club
Jamesside, MO 54659"
96550.99888324570,8.203878796641960,5.2663067895335400,3.22,25707.076579905500,1740719.10656986,"52019 Michael Hills
East Christopher, IL 87022-6455"
84487.83230355200,5.835554803831940,5.622522051987830,4.29,41764.66319971030,1685967.6482156400,"224 Harper Prairie Suite 601
Port Heathermouth, MA 82940-1454"
53338.98916771800,4.489991197743970,8.172730702742140,6.41,45234.818349661100,858088.7187869570,"Unit 3637 Box 1537
DPO AA 43891"
78747.69557300220,6.4885033888636600,7.616966840088610,5.28,48614.33245208080,1785374.2920607600,"9451 Jason Turnpike
Mooreside, TN 93663-1423"
73477.97642087630,4.705205464920770,6.237990623275540,3.44,46610.615331575700,1113782.4678671500,"1618 Juarez Viaduct
West Leslie, PW 39024"
81159.79399866210,4.600368093536810,6.0007693266114200,4.49,40861.615420244,1182887.9973213500,"453 Lisa Centers
Port Paulatown, GA 65380"
73294.46146507690,5.703093085689910,5.734420555664960,4.0,32253.01801825590,1151128.9154600500,"1070 Jessica Club
South Seanchester, WI 22591-8781"
60946.5911163093,7.210324997933220,6.929552575106620,2.17,39660.67129780580,1420070.0203998400,"955 John Ports Apt. 220
South Gloriaborough, KY 52238"
53793.17647681500,6.46126065096604,6.800894663336470,2.3,43458.0017739392,1047280.1118709400,"5471 Howell Lake
Sydneyfort, FL 17627"
65480.30660054810,5.5810426234471000,6.6907286204141600,2.24,35056.75101732820,860804.4460473290,"226 Russell Fields
Port Michael, NH 28918"
66987.51036721620,7.872006373019420,5.979165221333220,2.34,26672.077775099800,1314635.6896984500,"8107 Figueroa Bypass Suite 282
East Ryanport, NJ 34420-4995"
66626.5396448812,4.623909764192370,6.335303101789360,3.39,20257.79036295770,518831.47063277700,"884 Hannah Glens Apt. 725
North Jessica, UT 75441-9830"
63445.864362751900,6.943529139879060,7.8527596879291500,5.49,46462.31347827720,1510883.7773513900,"7188 Amy Hill Suite 618
New Paulafort, MT 74422-1891"
50935.9592309389,6.606775101604720,7.326665554450680,6.14,44128.200961465900,988123.7553400170,"256 Christina Lock Suite 671
Mcclurestad, LA 85909-5086"
74085.92079944860,6.263488797517830,7.5741026062052400,4.22,49674.433401207200,1490904.5625106600,"0942 John Branch Apt. 513
East Melissa, NM 84331"
64410.679988880200,6.6677657152263,6.137954507316650,2.31,47477.00521173750,1306349.9922859000,"3608 Andrew Haven
Pittsburgh, WV 26247-1849"
66710.0243044197,7.416907662572960,7.198715694729860,6.15,34238.49270033450,1628490.7929731000,"554 Victoria Estate
Port James, GU 86975"
43940.87136364730,7.243933002071680,6.657964504804750,2.23,23999.078574513500,547918.3263781850,"92416 Christina Mountain
West Nathan, MP 76491"
69313.96971697900,4.64525948401222,6.734006879015340,3.29,30418.68188992740,946821.3369458670,"1780 Castaneda Run
New Jessica, UT 14933"
66398.40359734720,5.4634654967400700,8.8123172689941,5.48,25841.529410418200,1074369.7767178200,"699 Isabella Locks Apt. 530
Courtneymouth, PR 54161-1522"
67136.07549868230,6.218486676247370,8.408889011678240,5.17,31846.25335915850,1468752.6574269800,"USNV Stewart
FPO AE 91835"
66547.01645362450,5.846095299515030,6.847298109942500,4.13,27850.822901482000,1094879.7734913800,"2288 Gary Square Apt. 812
West Jose, PR 78536-1815"
72472.36673578780,5.801878613595680,5.374961622361370,2.45,19745.492788916400,754960.5528405050,"585 Evans Club Suite 527
Marymouth, WV 99705-0100"
82958.01973889440,5.225969550274410,6.8282318979748400,4.15,43015.09273768210,1578760.8083977600,"80675 Robinson Rue Suite 188
North Sarah, MD 93552-1845"
88968.52173221510,4.908329526113350,7.014097560696640,3.01,34751.73695274280,1433006.6454214400,"186 Perez Drives Suite 629
East Nicholas, DC 61121"
83417.2441163472,6.658434977851650,6.294627287481870,4.09,34922.25372447580,1794014.297854990,"35124 Parks Bypass Apt. 852
South Patrickfort, ND 92225"
68613.00933431680,6.9796096639219100,7.4153202340180300,3.49,31936.442353739000,1373022.2444161600,"692 George View Apt. 196
North Brandon, FL 74042"
68527.33549941180,4.212947373070340,6.243116027044500,2.07,38852.68045897450,961311.7291737750,"34955 Swanson Route Suite 067
Mendozaborough, SC 16871-5428"
78818.71485154070,6.340636859652190,8.672263970974110,3.01,20631.297812337200,1398466.6278241200,"945 Ryan Cove
Elizabethshire, NY 20072-3824"
76948.45079536000,6.447874344557190,8.680824684665160,3.01,33189.800312098400,1676172.304855520,"486 Bishop Skyway Suite 873
East Taylor, KY 46563-0915"
56315.35157501610,5.064975333792600,8.708239446062690,3.46,40985.47719606780,899466.5749240120,"93755 Joyce Rapid
Justinland, NM 23050-5971"
84898.79649054900,6.853310227417640,5.055857860913260,4.16,46066.86884683800,1658695.1412830900,"94925 Fuller Forge
Port Willieville, NM 88528-0825"
54094.85194011950,5.97738250315527,7.501275077717550,6.03,29371.03371404890,785460.697666195,"44844 David Flats
Lake Jasonchester, FM 20603"
68661.24746362830,5.001163155217170,6.382668351356910,2.08,25431.397805916700,895441.022143891,"16378 Kelly Spurs
Robertborough, SC 25199-2273"
87062.45740955430,6.698441641713010,6.945353087930610,2.31,15007.77286413730,1442674.1845522500,"5347 Joseph Roads Apt. 119
North Jennifer, SC 42579"
82093.55911023570,4.988320965001020,6.780071587769300,2.43,30644.235894815300,1324022.0246243200,"01582 Lowe Highway
Paulbury, NE 01852"
58521.896284142800,4.750535736522900,6.8541746205847400,3.46,44423.4986851153,671671.7144903880,"728 Mercedes Camp Suite 713
East Carrie, NJ 36363"
71117.40594847300,4.709294420498300,5.959272268306880,4.23,43998.06350592910,1065953.3760066600,"6268 Thompson Grove Apt. 261
Lake Matthewtown, GU 66859-8242"
76888.25246417150,4.831204402829430,5.805193227628080,4.47,40974.15204861440,1124800.0122577400,"827 Shepherd Estate
Fredshire, AZ 59141"
64608.22230776660,4.057007399777070,6.3824720301330000,4.43,36947.259039665000,697840.5674771490,"USNS Taylor
FPO AE 70099-7063"
60555.03963233390,7.32976505937624,8.071888739480490,5.12,46257.12378642750,1646565.0536213300,"5910 Andrew Harbor Apt. 193
Jasonville, WI 07524"
80980.26057304320,5.428227059025980,6.678787573163370,3.38,37340.98294403340,1416648.2973063800,"581 Daniel Lake Apt. 819
Lawrencemouth, MN 06734-2931"
69945.46179710120,5.521501568604570,7.443394888343910,5.21,25022.098826362500,1072891.0826067900,"107 Ann Stravenue Apt. 768
Moodyview, RI 00251"
56956.34414474110,6.4886094094377900,6.777042814348090,3.16,57931.67322585790,1217320.7028266000,"224 Burgess Bypass
Jennifertown, GA 02938-0819"
59580.331623413100,5.405141567556470,7.312124659738180,4.03,38525.23920095260,1096173.1677853300,"76615 Gordon Views Suite 109
Manuelstad, AR 99150-1540"
75398.07680420560,5.9522152179316300,5.288572790348840,4.42,42304.317740445800,1216307.1456612000,"57361 Johnson Streets Suite 293
New Michael, MI 08161"
79055.6521964399,6.947015823010730,7.509679349936100,5.39,41724.90927644270,1621035.9027174700,"417 Douglas Ferry Apt. 586
South Marystad, OR 80679-9099"
68113.31124017590,6.306611020624910,7.206542561088060,3.37,44316.384823573800,1445804.8316514800,"928 Sullivan Square Apt. 560
North Johnfort, MH 95833-5838"
90201.40464254480,5.538018848259370,6.015787794714670,2.38,35220.86194037230,1417957.9831817400,"83414 Richard Port
East Scott, SD 63708-7964"
44206.21021226340,6.35836710335071,7.3042542828848300,6.27,23033.548332581800,677277.5965885130,"9465 Foster Gateway
Michelleshire, MT 15074"
82748.75136370880,5.554756972261410,7.9990476425539700,3.04,20152.169613900100,1410814.9846924100,"021 Eric Meadow
Griffinstad, OH 04640"
78933.4959218746,6.8441641363471100,7.41630715181828,3.15,28675.190425733700,1520371.0075154600,"36407 Chad Ways
Lake Robertfurt, PA 47380"
55833.70198789490,7.343876310315820,6.7328118284697700,3.28,37838.86633013860,1086716.795708650,"2672 Kimberly Locks
West Jonathanborough, KY 65323"
73853.70376255430,6.189819348037320,7.842874892738730,4.01,34823.60503085270,1647216.593664450,"Unit 9778 Box 2114
DPO AP 59374"
76956.49144883720,7.200016000013260,6.412197841540650,4.39,23867.325980276000,1203623.8408419900,"3949 Montgomery Corners
Port Keithview, AZ 44125-3023"
72682.75795715680,6.544491926970290,8.502343254652840,3.37,45348.558749148500,1715743.409136060,"6623 Allen Harbor
Millerfurt, NJ 94544"
64188.52539803420,7.244880302005590,7.0898317723293100,6.3,34211.29696000780,1267714.1492267200,"569 Bush Mission
West Jamie, NJ 58614-3289"
83656.48930815390,7.553568914450820,5.4571458490780300,3.5,42841.741622874,1564563.5680690000,"406 Kathleen Brooks
Rowlandburgh, MT 03570-7987"
53793.28059100390,4.567450436169790,5.193259488049740,3.32,37683.745823071200,628870.345640628,"029 Michael Fort
Jonathanshire, RI 04183"
89910.75164289810,6.22527927747815,5.662139683987960,4.45,37517.88304482420,1534156.311080120,"463 Kenneth Road Suite 441
Colonburgh, ID 94168-1507"
64105.60601233420,6.099286714164920,5.28932728336713,3.31,42938.16233138480,1041896.8510574900,"197 Joseph View
West Hannahborough, CA 05137-9129"
60075.890613429900,5.284926497395520,7.604092129037980,6.21,30394.887039401800,950121.5621065240,"30950 Mary Plaza
Lake Haley, MP 55938"
72331.67853554050,6.7333415966133700,6.633598721089980,3.38,34718.07292500190,1377275.1787725200,"383 Jeremy Unions
West Kimberlyfurt, SD 60376-7253"
42969.65939269120,6.295500995185930,7.885507353354060,4.38,29594.089863418800,777733.6134218430,"052 Andrews Square
Port Thomas, ME 50816"
48418.25233523340,5.855530705549540,6.110107841145800,4.04,41513.39941519080,702321.7523214210,"47482 Sanchez Springs
Timothyside, MD 95946"
57880.64440980520,5.796357678426250,7.272294413979680,6.02,20255.980297335400,846052.911198368,"41142 Haley Square
East William, OR 75068-7718"
74992.15533224720,7.034320282450120,7.716100332762260,6.12,30885.20321494440,1390870.0954755300,"09475 Jeremy Mill
Danielstad, PR 71957-9999"
54203.30082483790,7.298337307155220,6.204286864712620,2.49,60388.344247520300,1394900.984583560,"12804 Hood Extension Apt. 337
Dianaton, TX 94633"
70632.60722277720,7.2940853025706,7.1584494673488700,4.17,45919.261158808800,1779858.2742529100,"903 Laura Villages
Foxview, NC 26744"
86051.08730100000,6.048516624336930,6.196703573451250,3.26,49475.671206010100,1754866.3954783300,"78608 Brown Tunnel
Kimberlyville, NH 77937"
72630.00940418940,5.737895717996550,4.71106043058696,3.03,45888.87423106530,1160397.8217300200,"5310 Spencer Camp Apt. 208
Lake Jameschester, ND 76287-2286"
61821.940438369000,5.7386380341215100,8.07667453140381,4.29,19123.41954359850,808373.7030161210,"5464 Freeman Spur
Anthonyfort, DC 44043"
70754.59688403400,6.485333231348780,8.183183824537990,6.33,25442.397281092900,1277172.4757745800,"382 Russell Mountain Suite 211
Hillfurt, AL 66686"
62840.190473925300,6.389363528618120,6.002304868294860,3.33,35658.692679981200,1026126.5838267700,"94986 Johnson Points Suite 190
South Patricia, MT 12752-2964"
54259.47605222050,6.0643848052565,5.491746099982390,4.31,26482.16068283340,469016.24780787700,"512 Becker Turnpike
Brendatown, AL 59581-3756"
56060.90043176480,6.156145636995580,6.6695317061935700,4.26,42461.31544160230,962551.0371401920,"80173 Garrett Locks Apt. 259
Cookborough, VI 63291-1546"
86401.89381222960,5.744152361328020,5.833799708787990,3.36,38799.4323195174,1385749.141348650,"194 Peterson Lake Apt. 475
Perrybury, LA 53216"
73466.77183361220,6.341691523324320,7.697665855552220,6.28,43108.01999028740,1605398.5719999800,"31689 Santos Roads Apt. 428
Douglasside, OH 62197"
70817.39831213260,5.641714052246410,7.7443456103695100,5.08,33597.49764647350,1196254.1180677300,"37873 Moore Spurs
Toddview, CA 62858-9908"
79661.16409264020,6.739305373436480,7.5037685290315300,6.23,44099.74897858030,1879797.7197393400,"38432 Heather Junction Apt. 886
Kathrynmouth, LA 60148"
61506.59477477400,6.411061894952400,6.70105938530292,3.13,53962.05632718300,1271752.4319501100,"87448 Torres Junction
North Ashley, CA 15493"
78114.42133363960,7.570045663116700,8.423978174277600,6.0,41831.04111734490,1876746.4866277900,"3113 Jamie Junction
Reneeland, NY 55913-3102"
73779.09307767100,4.847919095229690,6.502540831148210,2.46,40935.062457524900,1109586.4111945200,"60362 Anthony Causeway
Rivasshire, OH 94931"
78705.90987422820,5.193468668693290,7.6090214364344600,6.21,40204.520464992300,1560270.4852099800,"763 Lisa Turnpike
Josephstad, NE 53897-6198"
83145.08571314520,7.1909755677126400,9.309901621933730,6.17,7360.295191263630,1572814.863233390,"605 Chen Prairie Apt. 587
West Crystalfort, AK 97369"
